id,medium
54718,graphite on paper
54719,graphite on paper
54720,graphite on paper
54721,graphite on paper
54722,graphite on paper
54723,graphite on paper
54724,graphite on paper
54725,graphite on paper
54726,graphite on paper
54727,graphite on paper
54728,graphite on paper
54729,graphite on paper
54730,graphite on paper
54731,graphite on paper
54732,graphite on paper
54733,graphite on paper
54734,graphite on paper
54735,graphite on paper
54736,graphite on paper
54737,graphite on paper
54738,graphite on paper
54739,graphite on paper
54740,graphite on paper
54741,graphite on paper
54742,graphite on paper
54743,graphite on paper
54744,graphite on paper
54745,graphite on paper
54746,graphite on paper
54747,graphite on paper
54748,graphite on paper
54749,graphite on paper
54750,graphite on paper
54751,graphite on paper
54752,graphite on paper
54753,NA
54754,graphite on paper
54755,graphite on paper
54756,graphite on paper
54757,graphite on paper
54758,graphite on paper
54759,graphite on paper
54760,graphite on paper
54761,graphite on paper
54762,graphite on paper
54763,NA
54764,NA
54765,graphite on paper
54766,graphite on paper
54767,graphite on paper
54768,graphite on paper
54769,graphite on paper
54770,graphite on paper
54771,graphite on paper
54772,graphite on paper
54773,NA
54774,graphite on paper
54775,NA
54776,graphite on paper
54777,graphite on paper
54778,graphite on paper
54779,graphite on paper
54780,graphite on paper
54781,graphite on paper
54782,graphite on paper
54783,graphite on paper
54784,graphite on paper
54785,graphite on paper
54786,graphite on paper
54787,graphite on paper
54788,graphite on paper
54789,graphite on paper
54790,graphite on paper
54791,graphite on paper
54792,NA
54793,graphite on paper
54794,graphite on paper
54795,graphite on paper
54796,graphite on paper
54797,graphite on paper
54798,graphite on paper
54799,graphite on paper
54800,NA
54801,graphite on paper
54802,graphite on paper
54803,graphite on paper
54804,graphite on paper
54805,graphite on paper
54806,graphite on paper
54807,graphite on paper
54808,NA
54809,chalk on paper
54810,chalk on paper
54811,chalk on paper
54812,chalk on paper
54813,chalk on paper
54814,chalk on paper
54815,chalk on paper
54816,chalk on paper
54817,chalk on paper
54818,chalk on paper
54819,chalk on paper
54820,chalk on paper
54821,chalk on paper
54822,chalk on paper
54823,chalk on paper
54824,chalk on paper
54825,chalk on paper
54826,chalk on paper
54827,chalk on paper
54828,chalk on paper
54829,chalk on paper
54830,chalk on paper
54831,chalk on paper
54832,chalk on paper
54833,chalk on paper
54834,chalk on paper
54835,chalk on paper
54836,chalk on paper
54837,chalk on paper
54838,chalk on paper
54839,chalk on paper
54840,chalk on paper
54841,NA
54842,NA
54843,NA
54844,NA
54845,watercolour on paper
54846,watercolour on paper
54847,"gouache, graphite and watercolour on paper"
54848,"graphite, watercolour and gouache on paper"
54849,watercolour and graphite on paper
54850,graphite and watercolour on paper
54851,watercolour on paper
54852,graphite and watercolour on paper
54853,graphite and watercolour on paper
54854,graphite and watercolour on paper
54855,graphite and watercolour on paper
54856,graphite and watercolour on paper
54857,graphite and watercolour on paper
54858,graphite and watercolour on paper
54859,graphite and watercolour on paper
54860,watercolour on paper
54861,graphite and watercolour on paper
54862,graphite and watercolour on paper
54863,graphite and watercolour on paper
54864,watercolour on paper
54865,graphite and watercolour on paper
54866,watercolour on paper
54867,graphite and watercolour on paper
54868,watercolour on paper
54869,graphite and watercolour on paper
54870,watercolour on paper
54871,graphite and watercolour on paper
54872,graphite and watercolour on paper
54873,graphite and watercolour on paper
54874,watercolour on paper
54875,graphite and watercolour on paper
54876,watercolour on paper
54877,watercolour on paper
54878,chalk and watercolour on paper
54879,graphite and watercolour on paper
54880,graphite and watercolour on paper
54881,"chalk, graphite and watercolour on paper"
54882,chalk and watercolour on paper
54883,watercolour on paper
54884,watercolour on paper
54885,watercolour on paper
54886,watercolour on paper
54887,watercolour on paper
54888,watercolour on paper
54889,watercolour on paper
54890,watercolour on paper
54891,watercolour on paper
54892,watercolour on paper
54893,watercolour on paper
54894,watercolour on paper
54895,watercolour on paper
54896,graphite and watercolour on paper
54897,watercolour on paper
54898,watercolour on paper
54899,watercolour on paper
54900,graphite and watercolour on paper
54901,graphite and watercolour on paper
54902,watercolour on paper
54903,watercolour on paper
54904,graphite and watercolour on paper
54905,graphite and watercolour on paper
54906,watercolour on paper
54907,watercolour on paper
54908,watercolour on paper
54909,watercolour on paper
54910,watercolour on paper
54911,watercolour on paper
54912,watercolour on paper
54913,watercolour on paper
54914,watercolour on paper
54915,graphite and watercolour on paper
54916,watercolour on paper
54917,watercolour on paper
54918,watercolour on paper
54919,watercolour on paper
54920,graphite and watercolour on paper
54921,graphite and watercolour on paper
54922,watercolour on paper
54923,watercolour on paper
54924,graphite and watercolour on paper
54925,graphite and watercolour on paper
54926,graphite and watercolour on paper
54927,graphite and watercolour on paper
54928,graphite and watercolour on paper
54929,graphite and watercolour on paper
54930,graphite and watercolour on paper
54931,graphite and watercolour on paper
54932,graphite and watercolour on paper
54933,graphite and watercolour on paper
54934,watercolour on paper
54935,graphite and watercolour on paper
54936,graphite and watercolour on paper
54937,graphite and watercolour on paper
54938,graphite and watercolour on paper
54939,watercolour on paper
54940,graphite and watercolour on paper
54941,graphite and watercolour on paper
54942,graphite and watercolour on paper
54943,graphite and watercolour on paper
54944,graphite and watercolour on paper
54945,graphite and watercolour on paper
54946,watercolour on paper
54947,graphite and watercolour on paper
54948,graphite and watercolour on paper
54949,graphite and watercolour on paper
54950,graphite and watercolour on paper
54951,graphite and watercolour on paper
54952,graphite and watercolour on paper
54954,gouache on paper
54955,watercolour and bodycolour on paper
54956,gouache on paper
54957,graphite and watercolour on paper
54958,graphite and watercolour on paper
54959,graphite and watercolour on paper
54960,graphite and watercolour on paper
54961,graphite and watercolour on paper
54962,graphite and watercolour on paper
54963,graphite and watercolour on paper
54964,graphite and watercolour on paper
54965,graphite and watercolour on paper
54966,graphite and watercolour on paper
54967,graphite and watercolour on paper
54968,graphite and watercolour on paper
54969,graphite and watercolour on paper
54970,graphite and watercolour on paper
54971,"crayon, graphite and watercolour on paper"
54972,graphite and watercolour on paper
54973,graphite and watercolour on paper
54974,graphite and watercolour on paper
54975,"crayon, graphite and watercolour on paper"
54976,graphite and watercolour on paper
54977,graphite and watercolour on paper
54978,graphite and watercolour on paper
54979,graphite and watercolour on paper
54980,watercolour on paper
54981,watercolour on paper
54982,graphite and watercolour on paper
54983,gouache on paper
54984,graphite and watercolour on paper
54985,graphite and watercolour on paper
54986,gouache and graphite on paper
54987,"gouache, graphite and watercolour on paper"
54988,"gouache, graphite and watercolour on paper"
54989,graphite and watercolour on paper
54990,"gouache, graphite and watercolour on paper"
54991,graphite and watercolour on paper
54992,"watercolour, gouache and pen and watercolour on paper"
54993,graphite and watercolour on paper
54994,"watercolour, graphite and pen and ink on paper"
54995,graphite and watercolour on paper
54996,"gouache, graphite and watercolour on paper"
54997,"gouache, graphite and watercolour on paper"
54998,graphite and watercolour on paper
54999,graphite and watercolour on paper
55000,"gouache, graphite and watercolour on paper"
55001,graphite and watercolour on paper
55002,graphite and watercolour on paper
55003,"graphite, pen and ink and watercolour on paper"
55004,"gouache, graphite and watercolour on paper"
55005,"graphite, watercolour and gouache on paper"
55006,watercolour and gouache on paper
55007,watercolour on paper
55008,"pen and ink, graphite and watercolour on paper"
55009,"pen and ink, graphite and watercolour on paper"
55010,"gouache, graphite and watercolour on paper"
55011,"gouache, graphite and watercolour on paper"
55012,gouache and watercolour on paper
55013,"gouache, graphite and watercolour on paper"
55014,graphite and watercolour on paper
55015,graphite and watercolour on paper
55016,graphite and watercolour on paper
55017,watercolour on paper
55018,graphite and watercolour on paper
55019,graphite and watercolour on paper
55020,graphite and watercolour on paper
55021,watercolour on paper
55022,watercolour on paper
55023,watercolour on paper
55024,graphite and watercolour on paper
55025,watercolour on paper
55026,watercolour on paper
55027,graphite and watercolour on paper
55028,watercolour on paper
55029,gouache and watercolour on paper
55030,graphite and watercolour on paper
55031,"graphite, watercolour, gouache and pen and ink on paper"
55032,watercolour on paper
55033,"graphite, watercolour and pen and ink on paper"
55034,graphite and watercolour on paper
55035,graphite and watercolour on paper
55036,"gouache, graphite and watercolour on paper"
55037,watercolour on paper
55038,graphite and watercolour on paper
55039,watercolour and pen on paper
55040,watercolour on paper
55041,graphite and watercolour on paper
55042,watercolour on paper
55043,watercolour on paper
55044,graphite and watercolour on paper
55045,graphite and watercolour on paper
55046,graphite and watercolour on paper
55047,graphite and watercolour on paper
55048,graphite and watercolour on paper
55049,watercolour on paper
55050,graphite and watercolour on paper
55051,graphite and watercolour on paper
55052,graphite and watercolour on paper
55053,watercolour on paper
55054,watercolour on paper
55055,watercolour on paper
55056,watercolour on paper
55057,watercolour on paper
55058,watercolour on paper
55059,watercolour on paper
55060,pen and ink on paper
55061,watercolour on paper
55062,watercolour on paper
55063,graphite on paper
55064,watercolour on paper
55065,watercolour on paper
55066,watercolour on paper
55067,graphite on paper
55068,watercolour on paper
55069,graphite on paper
55070,graphite on paper
55071,graphite on paper
55072,graphite on paper
55073,graphite on paper
55074,graphite on paper
55075,graphite on paper
55076,graphite on paper
55077,graphite on paper
55078,graphite on paper
55079,graphite on paper
55080,graphite on paper
55081,graphite on paper
55082,graphite on paper
55083,graphite on paper
55084,NA
65191,graphite on paper
55085,graphite on paper
55086,graphite on paper
55087,graphite on paper
55088,graphite on paper
55089,graphite on paper
55090,graphite on paper
55091,graphite on paper
55092,graphite on paper
55093,graphite on paper
55094,graphite on paper
55095,graphite on paper
55096,graphite on paper
55097,graphite on paper
55098,graphite on paper
55099,graphite on paper
55100,graphite on paper
55101,graphite on paper
55102,graphite on paper
55103,graphite on paper
55104,graphite on paper
55105,graphite on paper
55106,graphite on paper
55107,graphite on paper
55108,graphite on paper
55109,graphite on paper
55110,graphite on paper
55111,graphite on paper
55112,watercolour on paper
55113,watercolour on paper
55114,watercolour on paper
55115,watercolour on paper
55116,watercolour and gouache on paper
55117,gouache on paper
55118,NA
55119,NA
55120,NA
55121,NA
55122,NA
55123,NA
55124,NA
55125,NA
55126,NA
55127,NA
55128,NA
55129,NA
55130,NA
55131,NA
55132,NA
55133,NA
55134,NA
55135,NA
55136,NA
55137,NA
55138,NA
55139,NA
55140,NA
55141,NA
55142,NA
55143,NA
55144,chalk on paper
55145,NA
55146,chalk on paper
55147,chalk on paper
55148,chalk on paper
55149,chalk on paper
55150,chalk on paper
55151,NA
55152,chalk on paper
55153,chalk on paper
55154,chalk on paper
55155,chalk on paper
55156,NA
55157,chalk on paper
55158,NA
55159,chalk on paper
55160,chalk on paper
55161,chalk on paper
55162,chalk on paper
